Client_IP,Server_IP,Timestamp,TCP_Sequence_Number,TCP_Retranmission_Count,TCP_Flag_Info,RLC_Timestamp(first_mapped),RLC_Sequence_Number_and_Retransmission_Count,HTTP_Type,Note
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.225,104686256,0,ACK,2013 Sep 13  01:20:390.223,178:0/179:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.234,104686382,0,ACK,2013 Sep 13  01:20:390.225,183:0/184:0/185:0/186:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.234,104686508,0,ACK,2013 Sep 13  01:20:390.233,186:0/187:0/188:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.235,104686634,0,ACK,2013 Sep 13  01:20:390.223,178:0/179:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.235,104686760,0,ACK,2013 Sep 13  01:20:390.223,178:0/179:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.240,104686886,0,ACK,2013 Sep 13  01:20:390.223,178:0/179:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.264,104687012,0,ACK,2013 Sep 13  01:20:390.263,197:0/198:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.264,104687138,0,ACK,2013 Sep 13  01:20:390.263,198:0/199:0/200:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.265,104687264,0,ACK/PSH,2013 Sep 13  01:20:390.263,197:0/198:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.270,104687390,0,ACK,2013 Sep 13  01:20:390.263,197:0/198:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.304,104687516,0,ACK,2013 Sep 13  01:20:390.303,207:0/208:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.304,104687642,0,ACK/PSH,2013 Sep 13  01:20:390.303,208:0/209:0/210:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.305,104687768,0,ACK,2013 Sep 13  01:20:390.303,207:0/208:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.310,104687894,0,ACK/PSH,2013 Sep 13  01:20:390.303,207:0/208:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.324,104688020,0,ACK,2013 Sep 13  01:20:390.323,217:0/218:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.324,104688146,0,ACK,2013 Sep 13  01:20:390.323,218:0/219:0/220:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.325,104688272,0,ACK,2013 Sep 13  01:20:390.323,217:0/218:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.330,104688398,0,ACK,2013 Sep 13  01:20:390.323,217:0/218:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.365,104688524,0,ACK,2013 Sep 13  01:20:390.323,217:0/218:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.369,104688650,0,ACK/PSH,2013 Sep 13  01:20:390.363,227:0/228:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.370,104688776,0,ACK,2013 Sep 13  01:20:390.369,230:0/231:0/232:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.373,104688902,0,ACK,2013 Sep 13  01:20:390.363,227:0/228:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.384,104689028,0,ACK/PSH,2013 Sep 13  01:20:390.383,238:0/239:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.385,104689154,0,ACK,2013 Sep 13  01:20:390.383,238:0/239:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.390,6853314,0,ACK/FIN,2013 Sep 13  01:20:390.383,238:0/239:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.391,104689280,0,ACK/PSH,2013 Sep 13  01:20:390.390,243:0/244:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.394,104689406,0,ACK,2013 Sep 13  01:20:390.390,244:0/245:0/246:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.410,104689532,0,ACK,2013 Sep 13  01:20:390.390,243:0/244:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.414,104689658,0,ACK,2013 Sep 13  01:20:390.410,249:0/250:0/251:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.414,104689784,0,ACK,2013 Sep 13  01:20:390.413,251:0/252:0/253:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.420,104689910,0,ACK,2013 Sep 13  01:20:390.410,248:0/249:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.444,104690036,0,ACK/PSH,2013 Sep 13  01:20:390.443,259:0/260:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.444,104690162,0,ACK/PSH,2013 Sep 13  01:20:390.443,260:0/261:0/262:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.448,104690288,0,ACK/PSH,2013 Sep 13  01:20:390.443,262:0/263:0/264:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.448,104690414,0,ACK,2013 Sep 13  01:20:390.446,264:0/265:0/266:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.450,104690540,0,ACK,2013 Sep 13  01:20:390.443,259:0/260:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.453,104690666,0,ACK,2013 Sep 13  01:20:390.450,268:0/269:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.464,104690792,0,ACK,2013 Sep 13  01:20:390.463,273:0/274:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.464,104690918,0,ACK,2013 Sep 13  01:20:390.463,274:0/275:0/276:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.480,104691044,0,ACK,2013 Sep 13  01:20:390.463,273:0/274:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.480,104691170,0,ACK,2013 Sep 13  01:20:390.463,273:0/274:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.480,104691296,0,ACK,2013 Sep 13  01:20:390.463,273:0/274:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.480,104691422,0,ACK,2013 Sep 13  01:20:390.463,273:0/274:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.481,104691548,0,ACK,2013 Sep 13  01:20:390.480,285:0/286:0/287:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.481,104691674,0,ACK,2013 Sep 13  01:20:390.480,287:0/288:0/289:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.483,104691800,0,ACK,2013 Sep 13  01:20:390.480,282:0/283:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.485,104691926,0,ACK/PSH,2013 Sep 13  01:20:390.480,282:0/283:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.514,104692052,0,ACK,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.515,104692178,0,ACK/PSH,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.516,104692304,0,ACK,2013 Sep 13  01:20:390.515,298:0/299:0/300:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.519,104692430,0,ACK/PSH,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.519,104692556,0,ACK,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.523,104692682,0,ACK,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.524,104692808,0,ACK,2013 Sep 13  01:20:390.523,308:0/309:0/310:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.525,104692934,0,ACK/PSH,2013 Sep 13  01:20:390.513,295:0/296:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.526,104693060,0,ACK,2013 Sep 13  01:20:390.525,312:0/313:0/314:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:390.529,104693186,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.250,104693270,0,ACK,2013 Sep 13  01:20:390.480,289:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.624,104693270,0,ACK,2013 Sep 13  01:20:400.623,337:0/338:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.625,104693396,0,ACK,2013 Sep 13  01:20:400.623,337:0/338:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.625,104693522,0,ACK,2013 Sep 13  01:20:400.623,337:0/338:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.630,104693648,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:400.900,104693762,0,ACK,2013 Sep 13  01:20:400.713,348:0/349:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:410.004,104693762,0,ACK,2013 Sep 13  01:20:400.713,349:0/350:0/351:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:410.004,104693888,0,ACK/PSH,2013 Sep 13  01:20:390.519,304:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:410.230,104693921,0,ACK,2013 Sep 13  01:20:410.010,377:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:410.334,104693921,0,ACK,2013 Sep 13  01:20:410.333,379:0/380:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:410.334,104694047,0,ACK/PSH,2013 Sep 13  01:20:410.333,380:0/381:0/382:0,DATA,
21.150.255.211,173.194.33.34,2013 Sep 13  01:20:430.390,104694080,0,ACK/FIN,2013 Sep 13  01:20:410.230,378:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:370.185,357889946,0,ACK/SYN,2013 Sep 13  00:54:370.115,98:0/99:0/100:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:370.276,357889946,0,ACK,2013 Sep 13  00:54:370.261,112:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:370.285,357889946,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:390.506,357889954,0,ACK/FIN,2013 Sep 13  00:54:370.626,135:0/136:0/137:0/138:0/139:0/140:0/141:0/142:0/143:0/144:0/145:0/146:0/147:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:390.750,357889954,0,ACK/FIN,2013 Sep 13  00:54:390.506,181:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:400.245,357889954,0,ACK/FIN,2013 Sep 13  00:54:390.750,182:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:54:400.606,357889954,0,RST,2013 Sep 13  00:54:400.245,183:0/184:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:56:230.599,309618825,0,ACK/SYN,2013 Sep 13  00:56:220.436,350:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:56:270.015,309618825,0,ACK/FIN,2013 Sep 13  00:56:260.495,503:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:57:350.705,133748199,0,ACK/SYN,2013 Sep 13  00:57:340.145,49:0/50:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:57:350.925,133748199,0,ACK,2013 Sep 13  00:57:340.196,50:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:57:350.935,133748199,0,ACK/PSH,2013 Sep 13  00:57:140.326,326:0,DATA,
21.150.255.211,173.194.33.37,2013 Sep 13  00:57:380.446,133748207,0,ACK/FIN,2013 Sep 13  00:57:360.735,117:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:400.405,357051027,0,ACK/SYN,2013 Sep 13  00:55:340.855,0:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:410.355,357051027,0,ACK,2013 Sep 13  00:55:350.025,5:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:410.596,357051027,0,ACK,2013 Sep 13  00:55:350.025,5:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:410.708,357051027,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:420.925,357051039,0,ACK,2013 Sep 13  00:55:420.865,8:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:420.945,357051039,0,ACK,2013 Sep 13  00:55:420.925,15:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:420.995,357051039,0,ACK/PSH,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:55:450.045,357051051,0,ACK/FIN,2013 Sep 13  00:55:450.025,91:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:58:390.865,197629403,0,ACK/SYN,2013 Sep 13  00:58:390.105,4:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  00:58:390.975,197629403,0,ACK,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:58:390.989,197629403,0,ACK,2013 Sep 13  00:58:390.975,39:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:58:400.771,197629403,0,ACK/PSH,2013 Sep 13  00:57:340.410,105:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  00:58:430.571,197629414,0,ACK/FIN,2013 Sep 13  00:58:390.989,40:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:04:410.393,44793523,0,ACK/SYN,2013 Sep 13  01:04:400.674,3:0/4:0/5:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:04:410.444,44793523,0,ACK,2013 Sep 13  01:04:410.443,37:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:04:410.453,44793523,0,ACK,2013 Sep 13  01:04:410.443,37:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:04:410.474,44793523,0,ACK/PSH,2013 Sep 13  01:04:410.473,39:0/40:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:04:430.643,44793535,0,ACK/FIN,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:070.524,151414550,0,ACK/SYN,2013 Sep 13  01:08:440.920,44:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:080.433,151414550,0,ACK,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:080.723,151414550,0,ACK,N/A,N/A,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:080.805,151414550,0,ACK/PSH,2013 Sep 13  01:05:540.083,311:0/312:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:100.695,151414562,0,ACK,2013 Sep 13  01:09:100.505,24:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:100.946,151414562,0,ACK,2013 Sep 13  01:09:100.695,28:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:100.966,151414562,0,ACK/PSH,2013 Sep 13  01:06:010.566,999:0/1000:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:09:100.968,151414574,0,ACK/FIN,2013 Sep 13  01:09:100.946,29:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:400.276,220018551,0,ACK/SYN,2013 Sep 13  01:10:400.266,1:0/2:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:400.635,220018551,0,ACK,2013 Sep 13  01:10:400.525,8:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:400.665,220018551,0,ACK,2013 Sep 13  01:10:400.355,6:0/7:0/8:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:400.665,220018551,0,ACK,2013 Sep 13  01:10:400.645,15:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.746,220018551,0,ACK,2013 Sep 13  01:10:430.696,334:0/335:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.748,220018677,0,ACK,2013 Sep 13  01:10:430.746,340:0/341:0/342:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.751,220018803,0,ACK,2013 Sep 13  01:10:430.746,342:0/343:0/344:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.754,220018929,0,ACK,2013 Sep 13  01:10:430.746,339:0/340:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.756,220019055,0,ACK,2013 Sep 13  01:10:430.746,339:0/340:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.760,220019181,0,ACK/PSH,2013 Sep 13  01:10:430.756,348:0/349:0/350:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.761,220019307,0,ACK/PSH,2013 Sep 13  01:10:430.759,350:0/351:0/352:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:10:430.761,220019428,0,ACK,2013 Sep 13  01:10:430.746,339:0/340:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.265,306566525,0,ACK/SYN,2013 Sep 13  01:12:040.995,49:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.365,306566525,0,ACK,2013 Sep 13  01:12:050.225,58:0/59:0/60:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.375,306566525,0,ACK,2013 Sep 13  01:12:050.365,61:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.385,306566525,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.395,306566651,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.395,306566777,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.406,306566903,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.415,306567029,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.425,306567155,0,ACK/PSH,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.425,306567281,0,ACK/PSH,2013 Sep 13  01:10:430.759,350:0/351:0/352:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.435,306567402,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.435,306567528,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.445,306567654,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.445,306567780,0,ACK/PSH,2013 Sep 13  01:11:120.400,32:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.446,306567814,0,ACK,2013 Sep 13  01:11:350.249,79:0/80:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.448,306567940,0,ACK,2013 Sep 13  01:12:050.446,93:0/94:0/95:0/96:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.455,306568066,0,ACK,2013 Sep 13  01:12:050.445,92:0/93:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.458,306568192,0,ACK,2013 Sep 13  01:12:050.455,99:0/100:0/101:0/102:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.465,306568318,0,ACK,2013 Sep 13  01:12:050.445,92:0/93:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.465,306568444,0,ACK/PSH,2013 Sep 13  01:12:050.445,92:0/93:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.466,306568570,0,ACK,2013 Sep 13  01:12:050.445,92:0/93:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.468,306568696,0,ACK,2013 Sep 13  01:12:050.466,110:0/111:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.475,306568822,0,ACK,2013 Sep 13  01:12:050.466,110:0/111:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.476,306568948,0,ACK,2013 Sep 13  01:12:050.466,110:0/111:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.480,306569074,0,ACK,2013 Sep 13  01:12:050.476,117:0/118:0/119:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:050.480,306569200,0,ACK/PSH,2013 Sep 13  01:12:050.479,119:0/120:0/121:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:12:070.985,306569274,0,ACK/FIN,2013 Sep 13  01:12:060.895,211:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:340.315,427756008,0,ACK/SYN,2013 Sep 13  01:13:130.765,0:1,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:340.665,427756008,0,ACK,2013 Sep 13  01:13:330.925,1:1,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:340.725,427756008,0,ACK,2013 Sep 13  01:13:340.665,30:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:340.775,427756008,0,ACK/PSH,2013 Sep 13  01:09:100.966,30:0/31:0/32:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:360.985,427756019,0,ACK/FIN,2013 Sep 13  01:13:360.965,58:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:370.015,341911494,0,ACK/SYN,2013 Sep 13  01:13:360.645,53:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:370.355,341911494,0,ACK,2013 Sep 13  01:13:370.075,62:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:370.375,341911494,0,ACK,2013 Sep 13  01:13:370.355,69:0/70:0/71:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:370.385,341911494,0,ACK/PSH,2013 Sep 13  01:13:040.285,40:0/41:0/42:0/43:0/44:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:13:390.825,341911506,0,ACK/FIN,2013 Sep 13  01:13:380.285,162:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:090.116,264632851,0,ACK/SYN,2013 Sep 13  01:15:030.425,0:1/1:1/2:1,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:090.156,227698546,0,ACK/SYN,2013 Sep 13  01:15:030.425,0:1/1:1/2:1,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:090.996,264632851,0,ACK,2013 Sep 13  01:14:360.865,89:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:100.196,264632851,0,ACK,2013 Sep 13  01:14:360.865,89:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:100.206,264632851,0,ACK/PSH,2013 Sep 13  01:14:140.295,306:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:120.195,227698546,0,ACK,2013 Sep 13  01:15:120.185,40:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:120.195,227698546,0,ACK/FIN,2013 Sep 13  01:15:120.185,40:0,DATA,
21.150.255.211,68.142.93.133,2013 Sep 13  01:15:120.575,264632862,0,ACK/FIN,2013 Sep 13  01:15:120.565,49:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:400.744,123389164,0,ACK/SYN,2013 Sep 13  01:07:400.743,113:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:400.943,123389164,0,ACK,2013 Sep 13  01:07:400.583,107:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:410.045,123389164,0,ACK/PSH,2013 Sep 13  01:06:400.956,37:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:430.223,123389210,0,ACK/FIN,2013 Sep 13  01:07:430.216,360:0/361:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:430.484,123389210,0,ACK/FIN,2013 Sep 13  01:07:430.373,376:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:07:430.566,123389210,0,RST,2013 Sep 13  01:07:430.493,378:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:22:030.081,409264166,0,ACK/SYN,2013 Sep 13  01:22:020.870,212:0/213:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:22:030.130,409264166,0,ACK,2013 Sep 13  01:22:030.110,223:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.33,2013 Sep 13  01:22:030.141,409264166,0,ACK/PSH,2013 Sep 13  01:19:080.695,78:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:22:050.623,409264206,0,ACK/FIN,2013 Sep 13  01:22:050.600,302:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:22:050.640,409264206,0,ACK,2013 Sep 13  01:22:030.301,243:0/244:0/245:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:23:300.891,214494006,0,ACK/SYN,2013 Sep 13  01:23:300.236,53:0/54:0/55:0/56:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.33,2013 Sep 13  01:23:310.111,214494006,0,ACK,2013 Sep 13  01:23:310.051,72:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,173.194.33.33,2013 Sep 13  01:23:310.121,214494006,0,ACK/PSH,2013 Sep 13  01:23:310.120,78:0/79:0/80:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:23:330.171,214494046,0,ACK/FIN,2013 Sep 13  01:23:330.083,189:0/190:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:25:020.106,384762158,0,ACK/SYN,2013 Sep 13  01:24:400.173,639:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:25:020.226,147328923,0,ACK/SYN,2013 Sep 13  01:24:400.173,639:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:25:040.630,384762158,0,ACK,N/A,N/A,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:25:040.986,384762158,0,ACK/PSH,2013 Sep 13  01:24:390.633,43:0,DATA,
21.150.255.211,173.194.33.33,2013 Sep 13  01:25:050.426,147328923,0,ACK/FIN,N/A,N/A,DATA,
