Client_IP,Server_IP,Timestamp,TCP_Sequence_Number,TCP_Retranmission_Count,TCP_Flag_Info,RLC_Timestamp(first_mapped),RLC_Sequence_Number_and_Retransmission_Count,HTTP_Type,Note
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:030.815,147175845,0,ACK,2013 Sep 11  17:47:030.715,2643:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:030.865,147175971,0,ACK,2013 Sep 11  17:47:030.815,2645:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:030.945,147176097,0,ACK,2013 Sep 11  17:47:030.865,2647:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.076,147176223,0,ACK,2013 Sep 11  17:47:030.945,2649:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.125,147176349,0,ACK,2013 Sep 11  17:47:040.076,2651:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.156,147176475,0,ACK,2013 Sep 11  17:47:040.125,2653:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.185,147176601,0,ACK,2013 Sep 11  17:47:040.156,2655:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.235,147176727,0,ACK,2013 Sep 11  17:47:040.185,2657:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.265,147176853,0,ACK,2013 Sep 11  17:47:040.235,2659:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.295,147176979,0,ACK,2013 Sep 11  17:47:040.265,2661:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.345,147177105,0,ACK,2013 Sep 11  17:47:040.295,2663:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.365,147177231,0,ACK,2013 Sep 11  17:47:040.345,2665:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.445,147177357,0,ACK,2013 Sep 11  17:47:040.365,2667:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.446,147177483,0,ACK,2013 Sep 11  17:47:040.445,2669:0/2670:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.526,147177609,0,ACK,2013 Sep 11  17:47:040.445,2669:0/2670:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.585,147177735,0,ACK,2013 Sep 11  17:47:040.526,2673:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.655,147177861,0,ACK,2013 Sep 11  17:47:040.585,2676:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.735,147177987,0,ACK,2013 Sep 11  17:47:040.655,2681:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.805,147178113,0,ACK,2013 Sep 11  17:47:040.735,2683:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.885,147178239,0,ACK,2013 Sep 11  17:47:040.805,2685:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:040.965,147178365,0,ACK,2013 Sep 11  17:47:040.885,2687:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.045,147178491,0,ACK,2013 Sep 11  17:47:040.965,2689:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.175,147178617,0,ACK,2013 Sep 11  17:47:050.045,2691:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.275,147178743,0,ACK,2013 Sep 11  17:47:050.175,2693:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.355,147178869,0,ACK,2013 Sep 11  17:47:050.275,2695:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.465,147178995,0,ACK,2013 Sep 11  17:47:050.355,2698:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.545,147179121,0,ACK,2013 Sep 11  17:47:050.465,2700:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.635,147179247,0,ACK,2013 Sep 11  17:47:050.545,2702:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.715,147179373,0,ACK,2013 Sep 11  17:47:050.635,2704:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.855,147179499,0,ACK,2013 Sep 11  17:47:050.715,2706:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:050.906,147179625,0,ACK,2013 Sep 11  17:47:050.855,2710:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.035,147179751,0,ACK,2013 Sep 11  17:47:050.906,2714:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.115,147179877,0,ACK,2013 Sep 11  17:47:060.035,2716:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.195,147180003,0,ACK,2013 Sep 11  17:47:060.115,2718:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.325,147180129,0,ACK,2013 Sep 11  17:47:060.195,2720:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.380,147180255,0,ACK,2013 Sep 11  17:47:060.325,2722:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.409,147180381,0,ACK,2013 Sep 11  17:47:060.380,2724:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.445,147180507,0,ACK,2013 Sep 11  17:47:060.409,2726:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.496,147180633,0,ACK,2013 Sep 11  17:47:060.445,2728:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.525,147180759,0,ACK,2013 Sep 11  17:47:060.495,2730:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.555,147180885,0,ACK,2013 Sep 11  17:47:060.525,2732:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.605,147181011,0,ACK,2013 Sep 11  17:47:060.555,2734:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.635,147181137,0,ACK,2013 Sep 11  17:47:060.605,2736:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.685,147181263,0,ACK,2013 Sep 11  17:47:060.635,2738:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.736,147181389,0,ACK,2013 Sep 11  17:47:060.685,2740:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.745,147181515,0,ACK,2013 Sep 11  17:47:060.736,2742:0/2743:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.795,147181641,0,ACK,2013 Sep 11  17:47:060.736,2742:0/2743:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.845,147181767,0,ACK,2013 Sep 11  17:47:060.795,2748:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.875,147181893,0,ACK,2013 Sep 11  17:47:060.845,2750:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.905,147182019,0,ACK,2013 Sep 11  17:47:060.875,2752:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:060.986,147182145,0,ACK,2013 Sep 11  17:47:060.905,2754:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.035,147182271,0,ACK,2013 Sep 11  17:47:060.986,2756:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.085,147182397,0,ACK,2013 Sep 11  17:47:070.035,2758:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.135,147182523,0,ACK,2013 Sep 11  17:47:070.085,2760:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.185,147182649,0,ACK,2013 Sep 11  17:47:070.135,2762:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.235,147182775,0,ACK,2013 Sep 11  17:47:070.185,2764:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.285,147182901,0,ACK,2013 Sep 11  17:47:070.235,2766:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.425,147183027,0,ACK,2013 Sep 11  17:47:070.285,2768:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.575,147183153,0,ACK,2013 Sep 11  17:47:070.425,2771:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.699,147183279,0,ACK,2013 Sep 11  17:47:070.575,2773:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.850,147183405,0,ACK,2013 Sep 11  17:47:070.695,2775:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:070.945,147183531,0,ACK,2013 Sep 11  17:47:070.850,2777:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.015,147183657,0,ACK,2013 Sep 11  17:47:070.945,2779:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.155,147183783,0,ACK,2013 Sep 11  17:47:080.015,2781:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.205,147183909,0,ACK,2013 Sep 11  17:47:080.155,2783:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.235,147184035,0,ACK,2013 Sep 11  17:47:080.205,2785:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.315,147184161,0,ACK,2013 Sep 11  17:47:080.235,2787:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.325,147184287,0,ACK,2013 Sep 11  17:47:080.315,2789:0/2790:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.360,147184413,0,ACK,2013 Sep 11  17:47:080.359,2795:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.425,147184539,0,ACK,2013 Sep 11  17:47:080.359,2795:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.439,147184665,0,ACK,2013 Sep 11  17:47:080.425,2797:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.475,147184791,0,ACK,2013 Sep 11  17:47:080.436,2799:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.525,147184917,0,ACK,2013 Sep 11  17:47:080.475,2801:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.575,147185043,0,ACK,2013 Sep 11  17:47:080.525,2803:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.605,147185169,0,ACK,2013 Sep 11  17:47:080.575,2805:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.635,147185295,0,ACK,2013 Sep 11  17:47:080.605,2807:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.695,147185421,0,ACK,2013 Sep 11  17:47:080.635,2809:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.775,147185547,0,ACK,2013 Sep 11  17:47:080.695,2811:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.835,147185673,0,ACK,2013 Sep 11  17:47:080.775,2813:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:080.916,147185799,0,ACK,2013 Sep 11  17:47:080.835,2815:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.005,147185925,0,ACK,2013 Sep 11  17:47:080.916,2817:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.085,147186051,0,ACK,2013 Sep 11  17:47:090.005,2819:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.135,147186177,0,ACK,2013 Sep 11  17:47:090.085,2821:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.215,147186303,0,ACK,2013 Sep 11  17:47:090.135,2823:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.285,147186429,0,ACK,2013 Sep 11  17:47:090.215,2825:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.345,147186555,0,ACK,2013 Sep 11  17:47:090.285,2827:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.415,147186681,0,ACK,2013 Sep 11  17:47:090.345,2830:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.485,147186807,0,ACK,2013 Sep 11  17:47:090.415,2832:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.545,147186933,0,ACK,2013 Sep 11  17:47:090.415,2832:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.636,147187059,0,ACK,2013 Sep 11  17:47:090.545,2838:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.645,147187185,0,ACK,2013 Sep 11  17:47:090.636,2840:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.695,147187311,0,ACK,2013 Sep 11  17:47:090.645,2842:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.745,147187437,0,ACK,2013 Sep 11  17:47:090.695,2844:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.775,147187563,0,ACK,2013 Sep 11  17:47:090.745,2846:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.805,147187689,0,ACK,2013 Sep 11  17:47:090.775,2848:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.855,147187815,0,ACK,2013 Sep 11  17:47:090.805,2850:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.885,147187941,0,ACK,2013 Sep 11  17:47:090.855,2852:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.925,147188067,0,ACK,2013 Sep 11  17:47:090.885,2854:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:090.975,147188193,0,ACK,2013 Sep 11  17:47:090.925,2856:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.005,147188319,0,ACK,2013 Sep 11  17:47:090.975,2858:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.055,147188445,0,ACK,2013 Sep 11  17:47:100.005,2860:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.105,147188571,0,ACK,2013 Sep 11  17:47:100.055,2862:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.185,147188697,0,ACK,2013 Sep 11  17:47:100.105,2864:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.235,147188823,0,ACK,2013 Sep 11  17:47:100.185,2866:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.305,147188949,0,ACK,2013 Sep 11  17:47:100.235,2868:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.365,147189075,0,ACK,2013 Sep 11  17:47:100.305,2870:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.435,147189201,0,ACK,2013 Sep 11  17:47:100.365,2872:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.475,147189327,0,ACK,2013 Sep 11  17:47:100.435,2874:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.565,147189453,0,ACK,2013 Sep 11  17:47:100.475,2876:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.615,147189579,0,ACK,2013 Sep 11  17:47:100.565,2878:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.695,147189705,0,ACK,2013 Sep 11  17:47:100.615,2880:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.775,147189831,0,ACK,2013 Sep 11  17:47:100.695,2882:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.905,147189957,0,ACK,2013 Sep 11  17:47:100.775,2884:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:100.955,147190083,0,ACK,2013 Sep 11  17:47:100.905,2886:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.035,147190209,0,ACK,2013 Sep 11  17:47:100.955,2888:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.156,147190335,0,ACK,2013 Sep 11  17:47:110.035,2890:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.205,147190461,0,ACK,2013 Sep 11  17:47:110.156,2892:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.285,147190587,0,ACK,2013 Sep 11  17:47:110.205,2894:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.365,147190713,0,ACK,2013 Sep 11  17:47:110.285,2896:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.445,147190839,0,ACK,2013 Sep 11  17:47:110.365,2898:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.525,147190965,0,ACK,2013 Sep 11  17:47:110.445,2900:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.605,147191091,0,ACK,2013 Sep 11  17:47:110.525,2902:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.736,147191217,0,ACK,2013 Sep 11  17:47:110.605,2904:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.785,147191343,0,ACK,2013 Sep 11  17:47:110.736,2906:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.875,147191469,0,ACK,2013 Sep 11  17:47:110.785,2908:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.926,147191595,0,ACK,2013 Sep 11  17:47:110.875,2910:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:110.945,147191721,0,ACK,2013 Sep 11  17:47:110.926,2912:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.026,147191847,0,ACK,2013 Sep 11  17:47:110.945,2914:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.035,147191973,0,ACK,2013 Sep 11  17:47:120.026,2916:0/2917:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.065,147192099,0,ACK,2013 Sep 11  17:47:120.026,2916:0/2917:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.115,147192225,0,ACK,2013 Sep 11  17:47:120.065,2922:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.145,147192351,0,ACK,2013 Sep 11  17:47:120.115,2924:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.195,147192477,0,ACK,2013 Sep 11  17:47:120.145,2926:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.235,147192603,0,ACK,2013 Sep 11  17:47:120.195,2928:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.265,147192729,0,ACK,2013 Sep 11  17:47:120.235,2930:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.315,147192855,0,ACK,2013 Sep 11  17:47:120.265,2932:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.365,147192981,0,ACK,2013 Sep 11  17:47:120.315,2934:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.445,147193107,0,ACK,2013 Sep 11  17:47:120.365,2936:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.546,147193233,0,ACK,2013 Sep 11  17:47:120.445,2938:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.626,147193359,0,ACK,2013 Sep 11  17:47:120.545,2940:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.705,147193485,0,ACK,2013 Sep 11  17:47:120.625,2942:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.846,147193611,0,ACK,2013 Sep 11  17:47:120.705,2944:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.889,147193737,0,ACK,2013 Sep 11  17:47:120.846,2946:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:120.925,147193863,0,ACK,2013 Sep 11  17:47:120.889,2948:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.005,147193989,0,ACK,2013 Sep 11  17:47:120.925,2950:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.055,147194115,0,ACK,2013 Sep 11  17:47:130.005,2952:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.135,147194241,0,ACK,2013 Sep 11  17:47:130.055,2954:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.185,147194367,0,ACK,2013 Sep 11  17:47:130.135,2956:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.265,147194493,0,ACK,2013 Sep 11  17:47:130.185,2958:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.316,147194619,0,ACK,2013 Sep 11  17:47:130.265,2960:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.395,147194745,0,ACK,2013 Sep 11  17:47:130.316,2962:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.445,147194871,0,ACK,2013 Sep 11  17:47:130.395,2964:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.535,147194997,0,ACK,2013 Sep 11  17:47:130.445,2966:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.615,147195123,0,ACK,2013 Sep 11  17:47:130.535,2968:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.715,147195249,0,ACK,2013 Sep 11  17:47:130.615,2970:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.765,147195375,0,ACK,2013 Sep 11  17:47:130.715,2972:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.805,147195501,0,ACK,2013 Sep 11  17:47:130.765,2974:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.895,147195627,0,ACK,2013 Sep 11  17:47:130.805,2976:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:130.945,147195753,0,ACK,2013 Sep 11  17:47:130.895,2978:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.015,147195879,0,ACK,2013 Sep 11  17:47:130.945,2980:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.076,147196005,0,ACK,2013 Sep 11  17:47:140.015,2982:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.136,147196131,0,ACK,2013 Sep 11  17:47:140.075,2984:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.215,147196257,0,ACK,2013 Sep 11  17:47:140.136,2986:0,DATA,WARNING: Non-unique Mapping
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.225,147196383,0,ACK,2013 Sep 11  17:47:140.215,2988:0/2989:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.265,147196509,0,ACK,2013 Sep 11  17:47:140.215,2988:0/2989:0,DATA,
21.150.255.211,8.27.146.126,2013 Sep 11  17:47:140.325,147196635,0,ACK,2013 Sep 11  17:47:140.265,2994:0,DATA,WARNING: Non-unique Mapping
